userID,ISBN,bookRating
207678,0140350160,8
207683,0060971819,10
207683,0385496095,6
207686,0345404785,7
207686,0399138358,7
207686,044651652X,7
207686,0671036564,6
207686,0804103003,8
207702,038533334X,7
207721,0452281903,10
207721,0875967752,10
207727,0451166892,5
207727,1559721324,8
207748,1551669137,8
207754,0486282694,8
207762,0446692867,6
207779,0345378032,10
207782,0070082960,8
207782,0140113428,8
207782,014028009X,8
207782,0151008116,8
207782,0192833553,10
207782,0310213975,9
207782,0316690619,2
207782,0425136981,6
207782,0425146812,8
207782,0440219914,7
207782,0441094082,8
207782,0446532231,8
207782,0446603929,7
207782,0449222489,8
207782,0452282152,8
207782,0553580221,8
207782,0618129022,9
207782,0671042858,8
207782,0743417682,8
207782,0812524012,8
207791,0380731851,8
207804,0312962118,8
207821,0689714092,6
207825,006109174X,8
207825,0312857004,8
207825,0345347226,9
207825,0345380657,7
207825,0345385764,4
207825,038071972X,8
207825,0440211972,8
207825,0440213991,8
207825,0440234743,7
207825,0440802970,5
207825,0446346829,8
207825,0451402561,5
207825,0517703246,3
207825,0553560727,7
207825,0738202355,10
207825,0894801244,7
207835,0061094129,5
207835,0061097314,8
207835,006109868X,8
207835,0151006725,5
207835,0380782391,5
207835,0399152288,5
207835,044023722X,9
207835,0525947914,7
207835,0743411323,10
207846,0671027387,5
207851,0385415672,7
207851,0394573358,6
207851,0679408363,7
207852,0449203794,8
207860,0373484003,7
207860,051512608X,9
207860,0671004573,7
207862,0425172996,8
207872,0385490992,8
207873,0393046974,10
207873,0802136680,10
207878,044021145X,9
207903,0440222656,8
207903,0446360589,7
207906,0399144927,9
207912,0345447840,9
207912,0446679593,10
207921,0060392983,6
207921,0440214114,5
207924,039557420X,5
207924,0425181464,5
207924,0688046606,7
207926,0449227421,9
207926,0451204530,9
207933,0399141227,7
207933,0688087361,8
207936,067169863X,8
207937,0316107352,9
207952,0425189414,7
207958,0061093343,6
207958,0385319800,5
207958,0440235146,7
207962,0380673975,5
207965,0060223278,8
207965,0394820371,8
207965,0446530522,9
207965,0446679593,5
207965,0553274295,8
207965,0689826990,9
207967,0517707594,5
207971,0345346491,10
207971,0446364800,9
207971,1573227978,9
207974,0440224624,8
207976,0812925238,9
207977,0399145079,5
207979,0786864672,7
207990,0446610399,8
207990,0743437640,7
208014,0449002411,7
208018,0345400003,5
208018,0553579754,5
208019,0310404908,5
208019,0440206324,8
208019,0525944818,8
208019,0590281682,8
208019,0590543075,7
208019,0689818769,10
208019,0871203448,5
208019,0932194540,5
208019,1576737330,8
208019,1576739759,8
208019,1932128069,10
208022,0842321934,10
208025,0887307000,7
208027,0425151867,5
208028,0345453816,7
208045,0440225078,6
208049,0553801376,5
208050,044990587X,7
208050,0517588684,7
208058,0316788228,9
208059,0440419468,7
208059,0688148638,3
208059,0786832908,9
208064,0064403688,8
208071,0446611360,5
208071,0553248642,8
208075,0618045996,10
208077,0061031445,7
208077,0373218397,8
208077,055358264X,7
208077,0671014196,7
208077,0671886665,8
208077,1551669021,8
208078,0679401342,6
208085,0142001740,7
208085,0345443284,9
208085,0425168700,9
208095,0446606324,6
208095,0446607711,7
208095,0451183665,7
208095,0451193237,8
208095,0804114986,8
208104,0446354732,7
208104,0446600792,8
208106,0375411453,7
208111,014131088X,7
208112,0312980159,7
208112,0375501851,4
208112,0385319606,6
208112,0515130966,8
208112,055358264X,7
208112,0671004549,9
208118,0441009050,9
208123,0449206211,6
208124,0446605239,3
208141,0440508274,9
208141,0449909735,7
208141,0553210823,10
208141,0590988867,9
208141,0684801523,5
208141,0688178502,9
208141,0807067830,10
208147,0061031445,10
208147,0345447840,10
208147,0345447867,9
208147,0440215994,7
208147,044023722X,10
208147,0449224260,9
208147,0452282829,9
208147,0671034022,8
208147,0743418174,9
208147,080410753X,8
208147,0804114986,7
208147,1551668181,8
208149,0743428188,10
208152,067976402X,9
208155,0385313012,8
208161,0312979886,9
208167,0805063897,10
208187,067976402X,7
208192,0446670251,8
208204,0399141065,9
208204,042517736X,7
208215,0451203771,6
208218,0060580275,4
208220,0671008978,8
208221,0553574027,10
208224,0446607711,8
208236,0425128164,7
208236,0821769278,5
208251,0380002558,9
208251,0440784743,7
208251,080411109X,6
208251,0849916836,8
208254,0452285178,7
208256,0440223202,7
208257,0446611867,6
208263,037383473X,3
208287,0060517794,8
208288,0767905180,7
208290,0743439775,7
208294,0375502505,6
208298,0688046606,8
208302,0060809779,2
208302,0440215862,6
208303,0375405445,7
208309,0671014188,7
208309,0671042556,8
208309,1573221880,5
208310,0385486804,8
208314,0316788228,8
208325,0380723085,10
208332,0375707972,5
208334,0743212576,7
208347,0399145621,7
208351,0312862202,7
208355,0452279488,6
208358,0451180216,9
208358,051511605X,8
208365,034540288X,7
208367,0345386108,5
208367,080411109X,8
208374,0380727943,6
208376,0446517259,9
208376,0446518581,3
208376,1551662779,7
208378,0446601985,5
208378,0446603309,7
208378,0446607193,5
208378,0553574663,8
208382,0440224624,7
208382,0786889616,8
208390,0060176806,4
208390,0446525502,8
208403,0061092533,8
208406,006018552X,8
208406,0060922249,5
208406,0345422589,8
208406,0380786699,10
208406,0385335555,9
208406,0440200040,8
208406,0440204070,7
208406,0446600660,8
208406,0446602396,8
208406,0446609609,9
208406,0451210557,9
208406,0553263226,9
208406,0553268465,8
208406,0671496174,8
208406,0671681559,9
208410,000458726X,7
208410,0152026142,9
208410,0330332775,10
208410,0440419468,9
208410,0451199502,9
208410,1551520672,10
208410,1565122798,10
208412,0060169893,4
208415,0060958022,9
208415,0142001821,8
208415,0375502238,6
208415,0399146431,7
208423,0425191184,5
208428,0515131229,7
208429,0399138714,10
208429,0399139745,10
208429,0399140433,9
208429,0399140824,10
208448,0345443284,5
208450,0316769487,8
208451,0385508042,10
208451,0679403612,9
208451,0688171478,8
208451,0842329218,8
208451,0842332251,5
208451,089296720X,10
208455,0821760742,5
208467,0525946284,8
208468,0399139540,5
208468,0553106643,5
208471,0399143696,9
208471,0805019375,8
208472,0394585852,8
208480,0345387651,7
208480,0425163407,6
208481,0380731851,6
208481,0517588234,7
208481,1551666839,7
208484,0553576089,7
208485,034538184X,7
208492,0156027321,3
208494,0345453409,9
208494,0446600709,9
208502,0394563492,9
208506,0373218397,8
208506,0446603104,10
208506,0446611808,10
208510,0449005615,10
208513,0553292722,5
208513,0553801821,7
208519,0345409973,8
208523,0446613436,10
208524,0679749845,9
208540,0373835256,8
208540,0380798581,7
208540,0553282824,8
208542,0440224853,8
208548,0440224675,10
208549,0446605239,8
208550,0786867248,7
208555,0064407055,8
208555,0142300497,8
208555,0307001350,5
208555,0441009301,10
208555,0553254502,9
208555,067078222X,5
208555,0689800150,10
208555,0689855591,10
208555,0743406885,10
208555,0765342308,9
208555,078684020X,5
208555,0843114606,5
208555,0920668364,6
208555,1564022552,8
208556,0385510438,10
208566,0446611638,7
208566,0451211561,7
208568,0440403278,10
208568,0449702545,5
208568,0515134864,3
208568,1551666758,5
208570,0679776818,8
208570,0743223527,6
208576,0743422120,8
208584,0446531332,5
208584,0471429589,5
208584,0743411323,9
208590,0060391626,7
208590,0312064659,8
208591,0375502238,8
208591,0385508042,7
208591,0743418719,8
208596,039332169X,9
208596,0452279259,8
208600,0451191137,10
208600,067976402X,10
208602,0060508183,8
208602,0446612790,8
208605,031242227X,8
208605,0385336179,7
208605,042513525X,8
208605,0446388238,6
208607,0380789892,8
208607,0446609943,7
208614,0786861347,5
208620,044023722X,3
208620,0553575953,6
208620,0671000306,7
208620,0671748882,8
208620,0821723030,4
208622,0812649001,10
208624,0385479565,9
208624,0671042262,9
208633,0452283442,6
208635,0385486804,7
208641,0425140032,8
208645,0385720467,2
208648,0449004023,3
208648,0809234726,5
208648,0894805770,8
208650,0312278586,9
208656,0684871270,5
208661,0395083567,9
208663,0375725784,3
208667,0395981328,6
208668,0385720955,8
208668,0553582526,8
208668,0553802038,8
208668,0671004530,7
208668,0671034006,7
208668,0679724362,8
208668,0743418174,9
208668,080410753X,9
208671,0310218039,9
208671,0310220033,8
208671,0310234697,9
208671,0316969680,5
208671,0345422317,8
208671,0345435796,8
208671,0345443284,8
208671,0425115801,8
208671,0440221315,8
208671,0446520802,9
208671,0446527785,7
208671,0446530077,6
208671,0446611085,9
208671,0452272564,5
208671,0525946233,5
208671,0671774662,5
208671,068484267X,8
208671,068801111X,6
208671,0688174396,7
208671,0785268103,8
208671,0785275266,6
208671,0786868716,7
208671,0806961198,7
208671,0840759614,7
208671,0842329129,10
208671,0842329218,9
208671,0842329250,10
208671,0842329269,8
208671,0842329293,8
208671,0842332251,8
208671,0849910994,8
208671,0849916437,8
208671,0849937388,5
208671,0891075275,9
208671,0931674085,9
208671,1558506462,8
208671,1558744592,7
208671,1558745157,8
208671,1558746463,5
208671,1576737330,8
208674,0151006903,6
208674,0312272057,5
208674,0767905385,6
208683,0142001740,9
208684,067172262X,8
208697,0399526307,5
208698,0141000198,6
208700,0060922532,7
208700,0375727345,2
208700,044022165X,5
208703,0312498349,10
208706,0312980159,10
208706,0373484429,8
208706,0553583980,8
208715,0385318073,9
208722,0553274295,8
208735,0399148248,9
208736,0743411250,6
208741,0385336179,5
208750,0385486804,5
208751,0142001740,6
208756,0679731148,8
208756,088404503X,4
208758,0688169732,5
208768,0060392665,4
208775,0345443284,6
208781,0156005891,8
208781,0440225701,8
208785,0743206045,7
208786,0064400557,8
208786,0152099905,7
208788,0425169456,8
208788,0446608955,4
208788,0553213466,7
208788,0553270036,8
208790,0821776037,3
208791,0789719037,5
208791,1562763482,5
208793,0694519871,5
208794,044023722X,4
208795,0312421273,5
208809,0918949491,8
208811,0515094978,5
208815,0316769487,8
208815,0785263535,10
208815,0842329129,10
208815,0842329218,10
208815,0842329250,10
208815,0842329269,10
208815,0842329293,10
208815,0842332286,10
208815,0842332294,10
208829,0061030643,7
208829,0140067779,6
208829,0312305060,8
208829,0375421440,8
208829,0375727345,10
208829,0380710722,7
208829,0380731851,9
208829,0385424736,10
208829,0385497466,10
208829,0385505833,5
208829,0385511612,6
208829,0385722206,6
208829,0399145079,9
208829,0440213525,10
208829,0446516538,8
208829,0446611867,7
208829,0449220184,8
208829,0451183665,5
208829,0451184718,7
208829,0451201906,8
208829,051513287X,10
208829,0553109588,5
208829,0553572326,10
208829,0553801600,10
208829,0679449434,10
208829,0679893105,10
208829,0688174035,9
208829,0842329129,7
208863,0375726403,10
208863,0446604666,7
208867,0156005603,5
208877,034541389X,7
208877,0380751399,5
208877,1565075722,8
208886,0316769487,8
208897,0446604232,9
208897,0446607193,9
208897,0446608653,9
208897,0446609404,10
208897,0446609943,10
208897,0446613053,9
208897,0451408462,8
208897,0671867091,10
208897,074344454X,9
208897,0778320103,9
208897,1551668653,9
208899,0385486804,8
208907,0060938455,10
208907,0394828054,10
208907,0486414272,10
208907,0809117541,5
208924,0553582526,6
208934,0060188731,7
208934,0375727345,7
208934,052594527X,8
208936,0375507477,10
208936,0553251996,10
208936,0553380095,10
208936,0553569910,7
208936,0804105820,5
208936,0804111898,5
208942,0449907481,9
208951,0316780812,8
208956,0471298646,6
208960,0142001740,7
208960,0671038184,9
208960,0671524313,10
208960,0804108749,6
208963,0385508042,10
208969,078686852X,7
208979,0393317706,8
209004,0553573926,9
209013,0062515845,8
209023,0451157281,9
209023,0590452037,5
209025,0446608009,5
209059,0345402871,8
209059,0425140032,7
209062,0380727501,10
209062,0449005615,8
209072,0552998931,8
209085,0374200386,4
209085,0385314264,8
209123,0743211235,8
209147,0060977493,8
209147,0767902513,6
209147,0871565099,6
209148,0060922664,8
209148,0517202646,5
209148,078686219X,10
209148,092963408X,10
209151,0345367650,7
209151,0345387651,7
209154,0671625853,7
209154,0786889020,8
209155,0064400557,10
209156,0385498802,8
209160,0140114335,7
209160,0140351000,9
209160,034529873X,6
209160,0345449347,8
209160,044021145X,6
209160,0486424499,8
209160,0515123463,6
209160,0553212583,10
209160,0553293877,8
209160,0743477545,9
209160,0871318865,8
209163,0060014342,8
209163,0345369068,9
209163,0374175837,5
209163,0385495625,8
209163,0679879242,8
209163,0786817070,5
209174,0060915544,7
209174,014200023X,9
209174,0156010593,9
209174,0345443284,7
209174,0375707972,7
209174,0375713751,9
209174,0440236673,7
209174,0446670251,9
209174,0451183665,6
209174,0451203895,8
209174,068484267X,10
209174,0767905180,9
209174,1573227749,5
209174,1573227978,8
209186,0345409051,7
209186,0345443284,8
209186,0385498802,8
209191,0446606324,10
209204,0140714014,9
209204,0140714189,9
209204,0440206154,8
209204,0553250515,6
209220,0671014919,5
209220,1551662701,7
209224,0142001740,9
209229,0060938455,9
209229,0060987103,9
209229,0142001740,5
209229,0380710811,5
209229,0380798581,8
209229,0385479565,5
209229,0440217563,9
209229,0440428645,8
209229,0451166892,5
209229,0451173139,5
209229,0786808012,9
209229,0786808551,9
209229,0965451798,6
209238,0066214440,6
209238,0380789930,8
209238,0380820447,6
209238,0385306032,8
209238,0446530239,8
209238,0446611867,8
209238,0515131229,9
209238,0515132020,9
209238,074322535X,8
209257,1861976127,8
209262,0679879242,9
209262,0679879250,9
209262,0679879269,10
209265,0330332775,10
209272,0440224675,9
209273,0446525804,8
209313,0515133973,9
209317,0618074678,8
209317,0767902521,7
209321,0446604666,8
209324,1588250016,10
209342,0743227441,10
209371,0345382919,7
209371,0553582801,8
209373,0312925050,6
209373,0345391055,8
209373,034540288X,8
209373,0345444841,7
209373,0380731851,8
209373,0385504209,10
209373,0425143325,7
209373,0440225701,8
209373,0440236169,9
209373,0451456688,6
209373,0553572326,7
209373,0671042262,7
209373,0767905385,9
209375,0440206154,7
209376,0060977493,10
209376,0312421273,8
209376,031242227X,8
209385,0060148330,5
209385,0804102988,7
209385,1551665093,8
209394,0451204948,7
209405,0312960344,9
209421,1573222267,10
209424,034540288X,8
209430,0446602280,7
209439,0385498802,8
209464,0345313860,10
209464,0345389417,8
209464,0374480133,9
209464,0689844077,8
209464,0747546398,9
209475,1929001002,7
209480,0446613843,8
209486,0345413903,8
209486,0451191137,9
209486,059030271X,9
209486,0590423169,7
209486,0590981811,9
209486,0679450424,5
209489,0449704378,8
209496,0066214122,9
209509,0375707972,10
209509,0451197747,8
209509,068483376X,10
209516,0060920084,8
209516,0060953691,10
209516,0060958022,10
209516,0060958111,10
209516,0061014656,10
209516,014009864X,10
209516,0140131566,9
209516,0140148809,10
209516,014026065X,6
209516,0140430172,8
209516,0156711427,10
209516,0312954212,10
209516,0316926302,5
209516,0345443284,7
209516,0385497709,10
209516,0425162346,10
209516,0425174379,9
209516,0446679364,10
209516,0451203976,8
209516,0486415864,10
209516,0552146986,10
209516,0552996181,10
209516,0552998001,10
209516,0552998486,10
209516,0553270907,8
209516,0553278118,7
209516,0553381555,8
209516,0553560700,8
209516,0553574574,10
209516,0670043001,7
209516,0688147259,8
209516,0767902521,10
209516,1573225517,7
209516,1857151399,5
209518,0446516988,5
209536,0140293442,8
209536,038533348X,8
209536,0671004107,10
209540,0425178765,9
209548,0380811081,8
209559,0064408639,9
209559,0393318451,9
209563,0061015458,4
209563,0316507415,9
209563,0375502025,10
209563,0385424736,6
209563,0394550412,10
209563,0399139710,8
209563,044652087X,10
209563,0517706814,10
209563,0679419861,9
209563,0883657635,8
209563,0886903149,7
209563,156836010X,10
209563,1582380295,10
209573,1551668947,6
209613,0345420748,5
209619,0375502238,9
209621,0842329129,7
209623,0345401905,10
209623,0345403916,10
209625,0141001828,9
209625,0821772279,8
209625,1573228214,6
209631,0141803037,6
209631,0446670251,8
209631,0609809105,10
209631,0671027662,6
209633,0553560220,9
209645,0842329269,10
209657,0945575661,8
209660,0553295276,4
209666,0345388771,8
209684,0425092178,8
209684,0425128164,10
209684,0425132951,8
209684,0446518581,5
209685,0439404371,7
209685,0786868716,6
209688,0312278586,8
209697,038533348X,5
209700,031242227X,7
209724,0060932759,7
209724,0425183262,7
209730,0679448896,9
209742,0345384377,9
209742,0553076329,9
209748,0553274562,8
209756,0060090367,5
209756,0064404455,6
209756,0064407055,4
209756,0312971125,5
209756,0345319532,7
209756,0425097609,5
209756,044022103X,5
209756,0440223202,8
209756,0440224675,5
209756,0440928397,8
209756,0449226182,4
209756,0451192001,5
209756,0451203771,5
209756,0452269571,7
209756,0515120898,8
209756,0525946829,8
209756,0671011642,5
209756,0671537458,6
209756,0689713703,8
209756,0689815212,5
209756,0786868716,6
209757,0553380478,6
209759,0316776963,5
209765,0345391837,10
209765,0679721037,8
209780,0689818769,9
209783,0786863986,7
209790,042515050X,6
209811,0804114986,8
209816,0743224574,5
209817,0060972122,10
209817,0060987049,10
209817,0156027321,8
209817,0449212963,4
209817,0811811409,10
209817,1580081231,8
209818,0064401847,9
209830,0440146577,5
209830,0446608955,9
209830,0671004565,7
209832,044990587X,9
209833,0380731851,6
209833,0425192032,8
209837,0375703829,8
209845,0425132625,6
209846,0375431055,10
209849,0688150896,6
209855,0062515845,9
209871,0345420748,6
209873,0385498802,6
209875,0066214122,9
209875,0312855168,8
209875,0345396553,8
209875,0375411992,6
209875,0440213525,8
209875,0441748600,6
209875,055329024X,9
209875,0670899240,7
209875,0671009257,7
209875,0671027387,9
209875,0679429220,8
209875,0735710740,5
209875,0786808551,8
209875,0786819146,7
209875,0812522494,8
209875,0812524802,7
209875,1565926226,8
209875,1568302894,7
209882,0316769487,8
209891,0140434151,8
209893,0425090787,10
209907,0446530522,7
209907,0449907481,5
209907,0525934251,7
209912,0393313093,8
209919,0156027321,9
209919,0375727345,7
209919,0385504209,9
209932,0060185147,8
209932,0060194448,8
209932,038533558X,8
209932,0446525804,8
209939,0374129983,7
209959,0061097497,6
209959,1551666561,8
209961,0316969443,8
209972,0399134824,4
209974,0060921145,8
209974,0060987103,4
209974,014028009X,8
209974,0140291814,7
209974,0316781010,7
209974,044023722X,5
209974,0446611913,5
209974,0449005615,10
209974,0679437053,7
209974,0786868619,7
209974,0874869870,7
209974,1573221775,6
209977,0446607711,8
209985,038082101X,8
209992,0425171892,5
210006,0451179897,8
210026,0385240406,5
210028,0449214303,9
210028,0688171621,5
210035,0345371623,8
210035,0345417623,9
210035,0380725711,5
210035,0449218171,7
210035,0553579754,8
210035,0553580191,7
210036,0440508975,8
210063,0446364800,10
210077,0385497466,5
210077,0425130711,5
210077,0684867621,9
210097,0312278586,8
210097,0375725784,6
210097,0394585852,9
210097,0553578243,8
210097,0670894605,8
210132,1582431310,4
210141,0156010593,9
210167,0842329129,9
210168,1573228214,8
210168,1573229571,10
210171,0060090383,5
210174,0345361792,9
210181,044021596X,2
210222,0446342688,10
210223,0380018179,7
210223,0446609404,6
210244,0399146164,4
210261,0061093335,3
210261,0425144429,5
210261,0449219615,8
210261,0553580388,5
210261,0553581023,7
210261,1578560853,7
210273,0812533178,7
210276,0451202899,6
210276,0743411250,8
210291,0446527017,9
210297,0385423586,6
210298,1573220825,8
210302,0385504217,10
210314,0385508042,5
210315,0151857601,7
210315,0375727345,9
210315,0385335466,7
210315,0440226406,5
210315,0452282829,8
210315,0515124893,6
210315,0786832576,7
210315,1573229350,8
210317,0060198133,5
210317,0060391626,5
210317,0385319401,7
210317,044023672X,6
210317,0440236754,8
210317,0515132187,5
210317,0679444920,5
210317,0679456937,5
210317,067976402x,5
210330,0375719180,7
210330,0743418700,9
210346,0553801929,7
210348,0743437640,10
210353,0312421117,7
210384,0399135790,7
210384,0688065708,7
210393,0394549406,5
210420,0060922044,5
210420,0425154092,3
210420,0449220710,4
210441,0385504209,9
210442,031220387X,5
210458,0312927444,5
210477,044023722X,8
210481,031242227X,6
210485,0060938455,9
210485,0140253602,7
210485,0142001740,9
210485,0156006219,8
210485,0312422156,10
210485,0312968922,3
210485,0373483902,5
210485,0375727345,6
210485,0380600129,9
210485,0380975068,7
210485,038531258X,8
210485,0385336179,8
210485,038550120X,7
210485,0385504209,8
210485,0425181111,10
210485,042518286X,5
210485,043942089X,9
210485,044021145X,8
210485,0440445450,8
210485,0440910285,6
210485,0441007295,9
210485,0441231942,7
210485,0441644511,7
210485,0446604844,5
210485,0449225046,7
210485,0451203895,1
210485,0452279070,7
210485,0452281679,6
210485,0517577550,8
210485,0525469303,7
210485,0553251996,9
210485,0553274295,10
210485,0553380095,9
210485,0553382039,8
210485,0670032379,9
210485,0671004530,6
210485,0671042858,7
210485,0743211235,8
210485,0743260244,9
210485,078688861X,8
210485,0812533666,5
210485,0812534840,7
210485,0920668364,10
210485,0962980307,6
210493,0345409051,7
210493,0515132039,5
210493,0786868716,6
210496,0553574086,9
210498,0446525804,8
210500,0684810395,5
210526,0515135062,8
210535,038542471X,6
210547,0679867384,9
210551,0312289162,8
210563,0385721420,9
210573,0380731851,8
210573,0425147622,5
210573,0425154092,8
210573,044023722X,8
210573,0446603929,8
210573,0553251473,8
210587,0060514949,5
210587,0312422156,8
210587,0316735027,10
210587,0375421440,8
210587,0385508042,5
210587,0385510438,6
210587,0440234697,7
210587,0446612588,8
210587,044661372X,7
210587,0449005615,8
210587,0452284481,7
210587,0525947914,8
210587,0743418174,7
210587,080213825X,5
210597,0060920092,7
210597,0156027321,9
210597,0201696967,6
210597,0312421273,9
210597,0316776963,9
210597,038533348X,10
210597,0399149244,8
210597,0679439196,8
210597,0735712360,10
210597,1578511933,8
210599,0312134517,10
210599,0440217512,8
210599,0440224772,8
210599,0553576003,9
210627,0060254920,9
210627,0316776963,5
210647,0743225082,8
210662,0380600129,5
210685,0061030597,5
210685,0373218397,7
210685,0373483503,6
210685,0440216745,7
210685,0440224225,3
210685,0446609943,3
210685,0515132187,7
210685,0553212583,7
210685,055328942X,3
210685,055358099x,8
210685,0553582755,6
210685,0671000306,4
210685,0671568175,8
210685,0671722816,7
210685,0743411269,7
210685,0886778581,9
210698,0449911632,6
210706,0060194170,7
210706,0060987103,8
210706,0375413022,7
210706,061810450X,10
210711,0446605417,5
210711,044661095X,4
210711,0515130966,7
210717,0061090786,5
210717,0061091618,9
210717,0316171565,5
210717,0316780812,9
210717,044010047X,10
210717,0440234743,5
210717,0451125509,10
210717,0451180224,10
210717,0451186648,5
210717,0451402561,9
210717,0553295780,5
210738,0140131604,9
210738,0195084829,10
210738,0805000305,9
210738,0805001115,9
210738,0892550147,8
210738,156458349X,8
210761,0156006103,7
210761,0385423586,7
210772,0440205638,9
210772,0451202732,8
210772,0671028340,7
210774,1565121104,8
210783,0679448594,6
210789,0671622617,9
210791,0345468694,5
210791,0385334729,8
210791,0399144706,6
210791,0446532444,10
210791,0671004573,8
210791,0767905180,10
210812,0871137658,10
210814,0140291873,8
210816,0060159081,10
210816,0312198647,9
210817,0425184129,5
210821,0373484410,8
210822,0345447867,6
210822,0375410945,9
210822,0380817691,7
210822,0385308426,9
210822,0446515078,7
210822,044661095X,4
210822,0449912302,8
210822,0670843342,8
210835,0385504209,7
210835,039914207X,9
210835,0679444815,8
210838,074322454X,8
210838,0812579453,6
210862,0345449347,7
210862,0802733573,8
210872,0440224675,8
210872,0553258001,10
210874,0060090367,8
210874,0142001740,10
210874,0156027321,2
210874,0375727345,10
210874,0743418174,9
210879,084395048X,10
210900,0380973626,7
210905,0449911608,6
210910,0440223016,7
210912,0679724362,5
210921,014028009X,8
210921,0679401032,5
210921,0804108749,5
210922,0553248642,7
210923,0345404793,8
210923,0446613851,8
210923,0451204530,9
210923,157322930X,5
210928,039914594X,8
210933,0425162443,7
210959,0316107255,9
210959,0316107352,9
210959,0345393627,7
210959,0375724834,10
210959,0375727345,8
210959,0385314744,8
210959,038533348X,8
210959,051770739X,8
210959,0679401377,8
210959,067942525X,8
210982,0140042210,8
210990,0671027662,6
211010,0553801910,9
211027,0679772677,9
211032,0312316933,9
211041,0451208765,9
211041,1551667509,7
211093,0440202116,7
211098,0345440900,6
211098,0399148701,2
211098,0451453468,5
211098,0679731148,8
211098,0805063897,7
211126,0671014196,8
211137,0062500228,5
211137,0375502912,8
211137,0446600253,9
211137,0696207818,5
211137,0786866039,5
211152,0156027321,8
211152,0312291639,10
211152,0446679593,10
211152,055357535X,5
211152,0786862572,8
211152,0787966177,8
211152,1579546463,10
211163,0515126098,7
211166,0375725334,8
211167,034541389X,4
211174,0679401334,5
211176,0679764925,4
211179,0446670251,10
211230,0091800579,7
211231,0345384369,8
211231,0385504209,10
211231,0425131769,9
211231,0425144429,10
211231,0451183665,10
211231,0553580221,7
211231,0553582755,5
211241,1551665816,5
211242,0451186923,8
211249,0752819623,5
211254,0449912183,8
211255,0061059323,5
211259,0375726322,3
211269,0805063897,8
211288,0440115450,5
211288,0553278002,9
211288,0553560441,8
211288,059030271X,5
211288,0684810395,10
211288,0743412028,10
211288,078686219X,7
211303,0140258795,8
211303,0316769487,3
211303,0399148337,4
211307,0345377702,8
211321,0440234743,8
211335,0345443284,7
211344,0140280553,9
211344,0312278586,8
211344,0385505833,7
211344,0425178900,8
211344,0441010776,7
211344,044661095x,6
211344,0449006581,8
211344,0451519124,8
211344,0553572997,8
211344,0670892963,6
211344,0763614211,7
211344,0786817070,7
211344,0812580281,6
211344,1558509801,6
211351,0061093343,9
211351,0345377494,9
211351,0345383605,9
211351,0440217547,5
211351,0440222656,5
211351,044022862X,8
211351,0553142607,5
211351,0553801341,9
211351,0670835382,9
211351,0698114213,8
211353,0842321942,10
211360,0316603570,8
211360,0385510438,10
211360,0525947698,9
211360,0553802496,8
211361,0446520802,9
211368,0062515845,7
211373,0425140032,9
211378,3596103630,8
211415,0679403612,6
211426,0060936231,7
211426,0061097314,8
211426,0140230165,9
211426,014029628X,7
211426,0156028778,8
211426,0295956887,8
211426,0316769487,10
211426,0345313860,10
211426,0345419995,8
211426,0375506276,5
211426,0380002558,10
211426,0380432811,10
211426,0380599236,6
211426,0446604666,8
211426,0451167783,7
211426,0451525949,8
211426,0452282152,7
211426,0486277828,9
211426,0517187213,9
211426,055321330X,8
211426,0553572997,8
211426,0590024264,8
211426,0618129022,9
211426,0670835382,8
211426,0679439331,7
211426,0684801523,10
211426,068484267X,9
211426,080410753X,7
211426,0892550147,8
211426,1573226254,8
211426,1590864670,7
211430,0060391901,7
211430,0062506838,9
211430,0375703055,7
211430,0375726403,7
211430,0385729332,7
211430,0553569058,8
211430,0767903382,8
211430,0805063897,9
211493,0553050672,8
211500,015600710X,9
211500,0375727345,8
211500,0380978091,9
211551,0312305060,7
211568,0060007788,8
211607,0743260244,8
211684,0517884941,5
211692,0140067779,10
211708,0446532231,10
211724,0393314804,8
211761,0375725784,6
211761,0385504209,5
211767,0374199698,5
211767,0440226449,7
211770,0060391626,10
211770,0061097314,8
211770,0345361792,8
211770,0375707972,8
211770,038542471X,7
211772,0517577550,5
211791,078686219X,8
211796,0312983212,10
211798,0156006502,8
211847,0451525051,7
211847,0679721037,10
211894,0060938455,10
211894,0399148582,7
211903,0425147746,8
211908,0345431901,8
211915,0743437640,7
211919,0316769487,7
211919,0345388771,10
211919,0375701303,10
211919,0380725576,10
211919,0380727293,5
211919,0440508975,10
211919,0446605239,7
211919,0515120898,5
211919,0517565188,8
211919,0590433466,10
211919,0671015648,9
211919,0671795988,5
211919,067940211X,10
211919,068483376X,10
211919,0688109349,6
211919,0743418174,9
211919,0873523792,10
211919,0874775841,8
211919,0895773783,10
211919,0898797772,6
211919,1580081231,7
211919,1582970009,6
211922,0553574574,10
211929,038082101X,9
211937,0385336179,9
211937,0446360856,9
211937,067168972X,8
211944,0373151861,8
211944,0440236673,9
211944,044023722X,9
211944,0505521474,7
211944,0821767089,9
211961,0064400026,10
211961,0312263236,8
211961,0804108749,8
211971,034540288X,7
211979,0138404968,5
211979,0525243429,5
211979,0609804944,5
211985,0446519693,9
212001,0446608955,8
212006,0515115649,7
212009,044651652X,8
212009,0446606812,6
212010,0375701524,7
212027,0446672351,7
212027,0670840661,6
212027,0743222768,8
212057,0312291639,8
212057,0440206154,8
212072,0446611808,10
